,Tweet_id,User_id,TweetAt,Location,OriginalTweet
4677,1397697897018363905,1267828644,2021-05-26 23:35:21,"South East, England",Why are young people even taking this vaccine? They have a negligible chance of dying of Covid RIP https://t.co/msswpyksGg
4678,1397697876617220101,583080428,2021-05-26 23:35:16,,"@audreyy_kaye Yup, sounds fine to me. 

Enjoy your draconian a d dogmatic lockdowns and mask mandates. 

I will be skipping mask free, vaccine free waiting for the 4th of July."
4679,1397697868044062721,2830703777,2021-05-26 23:35:14,"Radnor,Pennsylvania","@alphavestcap $nwbo “At 26 mins Dr.Ashkan ""my most interesting research project, an inmmune system vaccine. In the blinded paper, a segmant of the patient population lived an unprecedented 7-8 years.Soon, we should have access to the unblinded data. We need a cure for the #GBM ."""
4680,1397697863761547265,1739847991,2021-05-26 23:35:13,Northern NSW,"Done, jab. AZ vaccine."
4681,1397697863610781696,1351270363305545728,2021-05-26 23:35:13,"Salakert, Bujakan, Hayastan ","@sdaas Lead to more health problems on an untested vaccine.

@2020Boogaloo0 @noonesp95429433"
4682,1397697858908745729,75481317,2021-05-26 23:35:12,Los Angeles CA,@jimmy_dore The Johnsons &amp; Johnson vaccine is not mRNA. It is an alternative
4683,1397697858283868160,1379860462003609600,2021-05-26 23:35:12,,"@BreitbartNews If vaccine passports become mandatory, We The people should expect 100% control over our borders! But its not about logic is it?"
4684,1397697857994567682,1290381066805678086,2021-05-26 23:35:11,,when they told me the pfizer vaccine can mess up a girl's period and makes cramps worse. they weren't lying. i hate this
4685,1397697855901552642,124446539,2021-05-26 23:35:11,"Greater Toronto Area, Canada","@oyaari @nytimes That's vague. America is kinda big. Assuming you didn't need to google ""where is Ohio"" ... why talk about the Israeli Foreign Ministry on a post about a vaccine lottery in Ohio?

Seems sketchy."
4686,1397697839849955329,14617718,2021-05-26 23:35:07,"Wellington, New Zealand",Victoria University of Wellington - Vaccine ‘apartheid’ a threat to public health https://t.co/SKviVUoz1I
4687,1397697835039133698,1220462566163517443,2021-05-26 23:35:06,,@CatRichert @GovTimWalz That’s BS. What about the people who did the responsible thing and already got the vaccine?
4688,1397697829536026625,838594029797269504,2021-05-26 23:35:05,Gubbi Gubbi Country,@officialdimsim Which vaccine did you have?
4689,1397697826360946696,589146790,2021-05-26 23:35:04,Province Québec,@glenpyle @JeanmarcBenoit Not all hospitalized for the normal rate. Your rate is ANNUAL and the vaccine rate is in a couple of weeks. Israel already compared rate in hospital vaccinated or not. They are cancelling second dose for teenagers already. There is a link recognized by israel health authorities
4690,1397697823236308994,345767800,2021-05-26 23:35:03,#HamOnt #WorldWide,@DavidStaplesYEG The lockdowns are illegal and so is the coercion to vaccinate with an experimental vaccine that isn't even necessary.  All of the politicians and health officials pushing the vaccines should be arrested and charged with crimes against humanity.
4691,1397697822376574976,397666224,2021-05-26 23:35:03,Madagascar,How you get the vaccine and can still get covid ?? I ain’t getting no shot
4692,1397697815082569734,132215007,2021-05-26 23:35:01,Canada,"@alanfryermedia @JustinTrudeau is the most incompetent, ethically challenged, black faced wearing, groping, virtue signaling, Parliament avoiding, deficit running, fake feminist, divisive, vaccine procuring failure,  Prime Minister that Canada has ever had.  Let me know if I missed something"
4693,1397697813824212995,1392283145404178435,2021-05-26 23:35:01,,"He reminded that its supplies are limited in the country so Filipinos especially on Visayas and Mindanao, should not be ""selective"" on vaccine brands."
4694,1397697813526421511,2584670160,2021-05-26 23:35:01,Somewhere in BC,"&amp; what did the Brits get? Brexit to start, with collapsing sectors of the economy (cheered by Scheer if we recall). Damn near breakup of the UK - close vote by the Scots &amp; another one coming. Is Quebec listening? Covid disaster, rescued by vaccine nationalism. Cons yeah. #cdnpoli https://t.co/yOYw2wWrou"
4695,1397697812914130944,574405888,2021-05-26 23:35:01,DC∙FL∙TX∙OH∙AL∙CA∙MA,"""Providing an incentive is an effective method that some areas are using to convince people who are vaccine-hesitant."" https://t.co/mJPpeMQCKg @InsideSourcesDC @BeforeChelsea"
4696,1397697811647385602,1392283145404178435,2021-05-26 23:35:00,,"President Rodrigo Duterte told Pfizer-biased citizens not to be choosy and demanding with the COVID-19 vaccine brand on late Wednesday. 

photo courtesy: @manilabulletin 
#pfizer #covid_19 #vaccine https://t.co/mccCYVQp5P"
4697,1397697811290918914,1338317232221409282,2021-05-26 23:35:00,,@ShayLoves45 @BillsBrit @Bills_Chick So what you might not know is that Covid-19 is genetically similar to SARS and MERS. All that really needed to be done to create a covid vaccine was to identify a specific protein to target. All the other work was already done and tested. When the other vaccines were produced.
4698,1397697808967286792,1652541,2021-05-26 23:35:00,Around the world,"In an effort to spread vaccine awareness, a local coffee shop in Baghdad is offering free coffee for its vaccinated customers https://t.co/iRZ2nUnDDl"
4699,1397697807113506818,1290747458528653317,2021-05-26 23:34:59,,This vaccine has me so out of it lol.
4700,1397697805536223233,2371093824,2021-05-26 23:34:59,behind you,antivaxxers will criticize the covid vaccine for being “untested” then turn around and force feed their children essential oils
4701,1397697799286779907,2832587077,2021-05-26 23:34:57,Australia,@3AW693 This lockdown is a result of the Scott Morrison Government’s failure to manage quarantine and its failure in the rollout of the vaccine. https://t.co/zlOVFp3HmL
4702,1397697773374382084,14659239,2021-05-26 23:34:51,"Somewhere, most likely stuffing face.","Mandatory vaccination to escape Fortress Oz? Pretty complicated once the spread between jabs &amp; eligibility in destination country is considered. Can’t see this happening now, but think eventually will be the norm—no jab, no fly. https://t.co/Xkq8Ken2G6"
4703,1397697773076627456,21009701,2021-05-26 23:34:51,USA,"@DmodosCutter @Parents_Utd @karamballes @SafeEdForAll_UK @TigressEllie But Tories inc. Hancock claimed the English Nationalist Vaccine was a cure for the Indian variant, the South African variant, the English variant and the Brazilian variant.
All four Trial spots;

https://t.co/XSYhXKzXaM"
4704,1397697770648064000,11329032,2021-05-26 23:34:51,,People said that the 2nd vaccine causes a slight fever for a couple of days. I try to prevent it. I have the second one today and following direction. See how it goes.
4705,1397697766843768833,1254881180836433926,2021-05-26 23:34:50,,Just got my first COVID vaccine dose https://t.co/y6oXgEXNXQ
4706,1397697761030574084,1017847997189771264,2021-05-26 23:34:48,,i get my second vaccine shot Anyone got any last words before i die
4707,1397697760564891651,1052418920265801729,2021-05-26 23:34:48,"Melbourne, Victoria","@Magpie1954nBird @MikeCarlton01 @marshall_steven @PMalinauskasMP @theprojecttv Why are they being turned away if not enough in the queue? Makes no sense? Surely if the clinic has vaccine and they meet the stupidly onerous qualification criteria, give them the shot?"
4708,1397697758119747587,255639466,2021-05-26 23:34:48,,@Interloper_X @aprildvega @DailyCaller Having immunity from natural infection is the premise of vaccines.  If natural immunity doesn't work neither would a vaccine.
4709,1397697754915344388,301174232,2021-05-26 23:34:47,"Fort Lauderdale, FL",Is there a more nefarious and underhanded country than Russia? It tries desperately to undermine democracies and sow disinformation globally. Why?  Money. Their Sputnik vaccine is made all the better if the other vaccines are besmirched.
4710,1397697754479034370,1141988902711918592,2021-05-26 23:34:47,Alta California,"@ptrlewandowski Doesn’t the fact that we can clearly see the vaccine effect in the national/state/county data, unlike masks or other NPIs, suggest something about the size of the latter’s impact?"
4711,1397697749202604032,151341973,2021-05-26 23:34:46,Canada,Thanks to @NYGH_News my second vaccine is moved up!! 🥳🥳🥳🥳🥳🥳
4712,1397697749043326976,182544232,2021-05-26 23:34:45,,"@BillHanage @GidMK You never explained why chickenpox parties in the 70s and 80s were a bad idea. 

Absent a vaccine, they still appear to be the most beneficial approach."
4713,1397697748917538818,222293704,2021-05-26 23:34:45,Canada!,@roussin_brent why aren’t pop up vaccine site being posted anywhere??? Wtf are you guys doing??? https://t.co/J30j5Up7hN
4714,1397697748523261953,1358274766893961216,2021-05-26 23:34:45,Jeddah,@SaudiMOH I can't book 2nd dose of vaccine
4715,1397697740088373249,90216687,2021-05-26 23:34:43,Sydney / London / Warsaw,"@discoball2000 It is shocking that 15 months into pandemic, with solution (vaccine) being available, they are still contemplating wasting millions on quarantine facilities 🤦 and a lockdown because of 11 more cases 🤷‍♂️ we had a good start and everyone will take us over at the finish 🤦🏻"
4716,1397697736129007616,1633538270,2021-05-26 23:34:42,Texas/L.A./N.Y.,"The problem isn't access or ""hesitancy."" It's both. And neither one is easy to fix. https://t.co/FdeYJng7Ez via @HuffPostPol"
4717,1397697735059378181,1218732886980882432,2021-05-26 23:34:42,,"@JusCuzUCan @jvipondmd When you criticize the vaccine rollout, they tell you how amazing one shot is and how effective it is, when you want to open up and return to normal life, they say it’s too quick and wait for the second dose. Some will never be happy!"
4718,1397697731649474566,766042061443309568,2021-05-26 23:34:41,Heaven . ,Have faith in the Pfizer Vaccine. Don’t forget that they make Viagra. If they can raise the dead... They can save the living 💉
4719,1397697730135281667,2886667320,2021-05-26 23:34:41,Gold Coast,@SallyLawry @ScottMorrisonMP Who is the ABC reporter raving on aboutĺ vaccine hesitancy Turned off the TV
4720,1397697729669734400,746245934015643649,2021-05-26 23:34:41,,@PTI_News Where is vaccine brooii...???
4721,1397697723059605504,1059112613227962373,2021-05-26 23:34:39,,"My hair appointment tomorrow , I got my vaccine I’m ready for this weekends festivals lol"
4722,1397697711915237378,1362200293610426369,2021-05-26 23:34:37,"Tustin, CA",Tomorrow's morning vaccine clinic will take place at Mary's Kitchen in @CityOfOrangeCA. No appointment necessary! https://t.co/H7opOKDMp0
4723,1397697708702457860,1347366023264133122,2021-05-26 23:34:36,,@DEFendFURiously Had both Pfizer vaccine shots. Didn't feel a thing and had absolutely zero after effects.
4724,1397697701584818176,527183689,2021-05-26 23:34:34,Yaad!,"Man on radio, 1.4 million doses of J&amp;J vaccine paid for by GOJ, to ""START"" being delivered in August. ""START"". 

Oh my..."
4725,1397697691140853763,1301502012303892481,2021-05-26 23:34:32,,"@3AW693 The virus can make you sick
The vaccine can make you sick
Listening to 3AW will make you sick"
4726,1397697689337303042,75481317,2021-05-26 23:34:31,Los Angeles CA,@thegokers @jimmy_dore The Johnsons &amp; Johnson vaccine is not mRNA. It is an alternative
4727,1397697688527794179,1202648441148469250,2021-05-26 23:34:31,,"@MontagueTerrie Texas Senator Bob Hall read these statistics from the USA VAERS database into the record of the Texas Senate hearing on vaccine passports. TX Gov. Abbot has also used these numbers.
Over 3300 deaths from the gene treatments in four months, exceeds 19 years of others combined."
4728,1397697666423738370,22584259,2021-05-26 23:34:26,"Richmond, Melbourne",Melbourne outbreak shows need for vaccine urgency https://t.co/NI6PbcOMiP
4729,1397697665958178817,14931249,2021-05-26 23:34:26,PNW,@Christiana287 @globalnews WTF?! We are ABSOLUTELY in favour  of using a Vaccine Passport 👍🏾
4730,1397697662309351432,1397312980455464962,2021-05-26 23:34:25,,@ClarkKe95563197 @robertas_world It's not a vaccine.
4731,1397697657284464644,1128726056825913345,2021-05-26 23:34:24,Arizona NewOrleans,Notre Dame Football will have FULL attendance for 2021 season https://t.co/7JVldBWLgm via @OneFootDown
4732,1397697654897840130,76147989,2021-05-26 23:34:23,"Seattle, WA","Walk up COVID vaccine available right now at Columbia City Farmers Market. No wait, no excuse! https://t.co/udjnkIqJJK"
4733,1397697636971520002,52886286,2021-05-26 23:34:19,,@SethAbramson Troll farm bot is broken. Argument doesn’t even make sense. No state has mandated the vaccine. Some states just have more stupid people in them than others
4734,1397697635696316417,996864390,2021-05-26 23:34:18,Malaysia,Everyone needs to read up abt vaccine kat story putreeo doe. Sumpah explanation dia bomb
4735,1397697632198295556,1157933148572831745,2021-05-26 23:34:18,rain city,"definitely didn't see this coming. /s
be aware of people citing VAERS in order to convince you of anything related ""vaccine injury"" and ""vaccine bad!"" garbage https://t.co/15Cw3uClG3"
4736,1397697625000796160,904644382136995840,2021-05-26 23:34:16,Siwan India ,"""Ensure to have Passport number on vaccination certificates by opting for Passport number as ID proof for Vaccine registration, that could ease process entry into Saudi Arabia"", advised Indian Ambassador Dr. Ausaf Sayeed @drausaf.
@TheSiasatDaily @IndianEmbRiyadh
#HumaneRecruiter https://t.co/pccQQn1Szp"
4737,1397697621809041416,354154786,2021-05-26 23:34:15,K’jipuktuk,hello i just booked my vaccine so  i will be eating all 10 slices of the pizza i ordered for myself
4738,1397697617790898180,1356286086679588872,2021-05-26 23:34:14,,"@altern8ending Even if the vaccine is not presenting any danger,it does not prevent people from getting infected with the virus or transmit it https://t.co/2q9H9ofrfY what it does?Mild symptoms?To healthy active people who were fine without it anyway?"
4739,1397697617002483713,1130796560017764352,2021-05-26 23:34:14,United States,"@kvburton657 My husband and i got the pfizer vaccine and we got nothing but a sore arm for the 1st. We were in and out so quick!

2nd one hubby was fine. I was super tired and slept the whole day. Minor aches. But I've stubbed my toe worse than the aches were 😆"
4740,1397697611449131008,3198311040,2021-05-26 23:34:13,,Aussie tradie in Melbourne complains about having to wait two hours to get a Covid vaccine https://t.co/vcjolZFplI
4741,1397697603991609347,880604493410320384,2021-05-26 23:34:11,"North Hollywood, CA","@catsandbuds420 “Not... ALLOWED?”  Pretty sure that’s verbiage that sabotages relationships regardless of the topic... but YES.  I’d get the vaccine after responding, You’re not the boss of me!” 😂"
4742,1397697603937079298,1341217217975709699,2021-05-26 23:34:11,she/her | 15 | cbyf,besties i got my first shot of the pfizer vaccine today :)
4743,1397697603719081989,1364920154497277956,2021-05-26 23:34:11,"Los Angeles County, CA","NEW: CVS #17119 on 05-27
Age Group: Unknown

Address: 20700 Avalon Blvd, Ste 700, Carson, CA 90746
Posted @ 1622072051
https://t.co/0mws9GGZhU"
4744,1397697597234565121,8715652,2021-05-26 23:34:09,Body in SYD. Heart in JNB.,"What's worse personally is South Africa where my daughter lives is even lower on the list of vaccine rollout completion, so it's going to be ever longer until we can see each other again 🤬😭"
4745,1397697592528605184,280827753,2021-05-26 23:34:08,bronx ny,I'm fully #vaccinated now got my #secondshot! Did this for da safety of my kids. Not just them but my whole #famliy! I #love them too much! I got it out da way! #staysafe #vaccinationdone✔️ #vaccine https://t.co/cgpnM2ljud
4746,1397697588472664065,1000825197216256000,2021-05-26 23:34:07,,Are they paid to push that vaccine?  The doctor my niece worked for is against the vaccine. https://t.co/YFx3RzA6Pp
4747,1397697585889095682,1854693866,2021-05-26 23:34:07,"Cincinnati, OH","Wow! A woman from Silverton just won the first million dollar prize in Ohio’s #VaxAMillion

https://t.co/TAKsL5AP7f"
4748,1397697573280878595,1643123766,2021-05-26 23:34:04,🌎 Consultant,How Biden Can Help Vaccinate the World https://t.co/pTmVGMQ9i1
4749,1397697567626915841,209840852,2021-05-26 23:34:02,,This vaccine whooppped my ass
4750,1397697549037940736,1215271365831426055,2021-05-26 23:33:58,,"Its all theatre. No autopsies and fraudulent PCR testing do not prove these Covid death numbers.
The Vaccine and Control are the prize."
4751,1397697547821469696,1182115108345929728,2021-05-26 23:33:58,,@RedWingGrips so you going to bash Israel? https://t.co/YbtNbbZh10
4752,1397697543505690624,862047835897724928,2021-05-26 23:33:56,,"Can I get COVID from the vaccine? Will the vaccine alter my DNA? Were they rushed in development? All answered here 👇 by profs fighting vaccine misinformation #sk
https://t.co/h3mSCB6T2U"
4753,1397697542339584000,825782582038110208,2021-05-26 23:33:56,she/her .blm.minor.white,getting my vaccine tomorrow oh boy
4754,1397697533254770693,214992893,2021-05-26 23:33:54,,@catsandbuds420 Not allowed?? To get a vaccine? I would think it's better to have a significant other after my 15fh birthday. Or show my SO the door
4755,1397697532873084932,1291883446307037187,2021-05-26 23:33:54,,"https://t.co/JHCs3LQUnQ

COVID-19: B.C. youth welcome at vaccination clinics without parental consent!Provincial health officer Dr. Bonnie Henry says people aged 12 to 17 can make up their own mind about receiving a Pfizer vaccine..

Parents don't force this on your kids.."
4756,1397697522726887430,274291621,2021-05-26 23:33:52,,@CrippledStupid @audricmoses @pertyflower @disruptfascism How could we not? I would have had the strictest lockdowns based on vaccine priority.  So last eligible had the least restrictions.  Win for everyone.  I'd still do that for the second dose.
4757,1397697519115640833,957140468583641089,2021-05-26 23:33:51,"Tawau, Sabah","@hazemanhuzir Dia tumpang server UiTM, tapi for sure UiTM punya server better than the vaccine website duh🤣🥲"
4758,1397697515240136704,1122643057571057664,2021-05-26 23:33:50,South Coast NSW,@TheKouk @BlotReport @normanswan Give the elderly the Pfizer vaccine Scott Morrison.
4759,1397697507631583232,1102816548,2021-05-26 23:33:48,"Vancouver, BC","My 13 year old got his Pfizer vaccine today, and I'm very happy (as is he!). #vaccinated #vaccination https://t.co/xd4DuOdGhf"
4760,1397697503223599105,262939932,2021-05-26 23:33:47,"Halifax, Nova Scotia","If I was the nurse/pharmacist, I would refuse to give the vaccine to anyone with a tattoo on their arm. Your poor choices aren’t my problem in the workplace."
4761,1397697499264176130,226131809,2021-05-26 23:33:46,Isaiah 55: 11,I think pple that are always worrying about this vaccine issue just have a lot of energy to waste. Clearly.
4762,1397697493438193666,417387026,2021-05-26 23:33:45,Guayaquil-Ecuador,Methotrexate may impair immune response to COVID-19 vaccination https://t.co/0E1zkviTli
4763,1397697490359525376,1324586070969774081,2021-05-26 23:33:44,,@EpochTimes @CDCgov Can we make a conclusion that people who get vaccine will get infection from Covid-19 much easier than people who don’t get the jab. https://t.co/P0DRagLcYb
4764,1397697480242909184,174686737,2021-05-26 23:33:41,Scotland,@VonnSand Why I think people getting in touch could help to fill gaps or push up bookings to account for people who don’t turn up! I got my appointment for today by registering last week as I hadn’t heard  https://t.co/i2n5XF51qe
4765,1397697479798370304,23464009,2021-05-26 23:33:41,England,@Fox_Claire I pleased Boris didn’t want to lock us in - Labour would have locked us into our houses and kept us there for ages ! And still wants to even though the vaccine is doing it’s job!
4766,1397697478363803648,1054810470652100608,2021-05-26 23:33:41,"Nevada, USA",Sign up for @maketheroadnv and @ImmunizeNV's #COVID19 Vaccine Clinic this Saturday! https://t.co/kdNrqjyvFz https://t.co/qiYYrYlp59
4767,1397697470302466050,2821890369,2021-05-26 23:33:39,"Lincoln, NE",@laurenboebert @SpeakerPelosi Over half of Republicans in the house haven't taken the vaccine yet. She's doing that to protect those Republicans.
4768,1397697467160879106,762935745220714496,2021-05-26 23:33:38,,"29 residential aged care homes in Victoria, ""just"" funded and regulated by @ScottMorrisonMP  have not received a single vaccine dose. @LiberalAus is responsible for every aged care death #auspol"
4769,1397697451176431620,94537801,2021-05-26 23:33:34,,@antoguerrera Oh.. let me take the vaccine on the way out to holidays...
4770,1397697450790506496,14841990,2021-05-26 23:33:34,"Chicago, IL","I feel like we're missing something in the younger cohort set on vaccine motivation.

Like every game maker is gonna have a new level, prize, or something in next year.

But you can only claim it if you have the special cheat code and they're only available if you're vaxxed."
4771,1397697446772281351,1271424223932592136,2021-05-26 23:33:33,"Missouri, USA",@telltaleatheist My friend's mom told him the same things. She said get the vaccine and make funeral arrangements while you are at it. It's an ugly and awful thing for a parent to say.
4772,1397697444016705539,1129857911168094208,2021-05-26 23:33:33,,I just won the vaccine lottery thank you Bill Gates
4773,1397697430485757957,821613690017431553,2021-05-26 23:33:30,"Montesano, WA",@peachykeen54 @mog7546 @Twitter The flu vaccine? 🤦‍♀️
4774,1397697429265321986,1267729212334575617,2021-05-26 23:33:29,,"@GayGamerGeek1 Take some rest if you need to, that vaccine can put you out of commission for a few days"
4775,1397697427885465601,38422776,2021-05-26 23:33:29,"Parsippany, New Jersey USA","@realDTrumpAlt Trump got his vaccine at a McDonald's drive through.

2 birds with one stone ya know?"
4776,1397697415675797504,1270497210346745856,2021-05-26 23:33:26,,"@TvabLuR @Mccrazy_1 @DanGrazianoESPN @MonicaGandhi9 Long answer. Treatment options aren’t listed because there are 2 phases to this illness: viral and inflammatory. The inflammatory part in the folks it happens to, I’m not convinced anything we do makes much difference. The only sure way if you are one of the unlucky is vaccine"
4777,1397697412886667266,156136836,2021-05-26 23:33:25,Clutch City,"Just met an antivaxer who had no real reason as to why they were against the vaccine, I spit some truth and she didn’t say  anything else 😂"
4778,1397697410797916163,1314338066316824576,2021-05-26 23:33:25,,Currently resting from second covid vaccine. Let's answer questions https://t.co/A7W5SgLLIm
4779,1397697407744458752,354121809,2021-05-26 23:33:24,"Global Now, Winnipeg Forever",@acabforbooty We need to create videos claiming the only way to prevent vaccine shedding is to wear masks
4780,1397697405483728900,937736562955243521,2021-05-26 23:33:24,Out here in Brooklyn stunting,@andreajenkyns does the vaccine protect me from Ligma?
4781,1397697405290790912,3198311040,2021-05-26 23:33:24,,Aussie tradie in Melbourne complains about having to wait two hours to get a Covid vaccine https://t.co/gDBdBuq49C
4782,1397697397220950028,1092656328617721856,2021-05-26 23:33:22,"Michigan, USA","""do they not schedule your second dose appointment at your first one if you get the vaccine at Wayne?"""
4783,1397697394389786626,66204983,2021-05-26 23:33:21,"Nashville, TN",@heymelll My husband just scheduled his vaccine (he opted for J&amp;J) and this is what they provide before confirming the appt. https://t.co/LktNqkhN0Y
4784,1397697392326045700,3074039856,2021-05-26 23:33:20,,@deNutrients @Glen50192061 small minority was from vaccinated people--those with a less effective vaccine from China. and still without severe disease.
4785,1397697390665109504,1121946543240597505,2021-05-26 23:33:20,,@TimWilsonMP We wouldn’t have to beat it again if you lot had built quarantine facilities &amp; done a better job with the vaccine  rollout - what a joke #notavictorianjustaliberal
4786,1397697389905907712,18454770,2021-05-26 23:33:20,"Boise, ID","Really interesting to read about the rationale behind the Ohio vaccine lottery in the words of Ohio's Republican Governor

https://t.co/GhAOrwgKXB"
4787,1397697384474316803,16850377,2021-05-26 23:33:19,,The federal government is *constitutionally* responsible for quarantine. An effective vaccine rollout needs to be a national project. It is a #MorrisonLockdown.
4788,1397697383358676997,1078329864170676229,2021-05-26 23:33:18,"gimme love, gimme dreams, gimme a good self esteem gimme good and pure, what you waiting for? gimme everything, all your heart can bring ♡´･ᴗ･`♡",just got the yass vaccine 💉
4789,1397697379885748227,364614738,2021-05-26 23:33:17,"West Gippsland, Victoria ",@gjmos86 And you're trying to blame people who are just following the govts guidelines. Stop hating. And stop trying to tell me what's easy for me. Easy for me to get to the city on an off chance a hub might have a vaccine? You know nothing about me
4790,1397697375653728256,1344316145344634880,2021-05-26 23:33:16,"New York, NY",It got us a vaccine didn't it? https://t.co/snzSh3X6nJ
4791,1397697374693335042,849117311990722560,2021-05-26 23:33:16,,"@tappnfast @crlrsnbm @CNNPolitics Those vaccinated have nothing to fear from those not! Unless the vaccine doesn’t work. But it does, so liberals are looking for someone to hate!"
4792,1397697371597910018,1277652010515468289,2021-05-26 23:33:16,,Meijers said if you get the vaccine they will give you $10
4793,1397697368506699777,222412674,2021-05-26 23:33:15,"Galloway, NJ","@matthewchat Good call. :) I am going to be checked for sleep apnea 
next week; my gastro doc said that the pulmonary specialist would be the one to recommend a sleep study.  I wouldn't be surprised. I can now start having these issues addressed now that I have my vaccine. Yay!"
4794,1397697366841561092,22317934,2021-05-26 23:33:14,Wales,Now Oxford vaccine is linked to strokes https://t.co/bJfdAPllLE via @MailOnline
4795,1397697365348216837,1361257361327808513,2021-05-26 23:33:14,,"@wilderfortruth Alyssa milano tells the truth.
Can't you see her hair ?????
Omg,she's so brave and sincere
Put yourself in her shoes
why would she lie to you
what does she have to gain ? 
The vaccine saved her so she can make a reboot of ""who's the boss"" And entertain a few people.
😂😂😂 https://t.co/W98yUWHA2w"
4796,1397697361883897857,492467642,2021-05-26 23:33:13,,@juadog Too bad. I guess Bonnie Henry won't be traveling to many other countries any time soon.🤷https://t.co/YEMly5NVFw
4797,1397697353038143489,1210952893,2021-05-26 23:33:11,,"@DaveK89829479 @LibertyBlitz hi DaveK89829479 to your first question, look up ""herd immunity"". to your second question, compare the number of people killed or long term disabled by covid to the number of people killed or long term disabled by covid vaccine side effects. let me know what you find out. cheers"
4798,1397697349678362627,1002361461136429057,2021-05-26 23:33:10,they/them | 🇨🇦 | ♏ ,im at the convention center for my vaccine and i miss cons SO BADDDDDDDD I MISS IT SO BAD!!!!! seeing the food court where i was drinking an ice capp in full edelgard cosplay at 5pm 😔
4799,1397697341835124740,2684969808,2021-05-26 23:33:08,,Covid vaccine registration to open for citizens aged 19 and above from tomorrow - https://t.co/u5jXu543J9 https://t.co/3ZwxFQ4OC3 via @GoogleNews
4800,1397697341302489089,1210747270624399360,2021-05-26 23:33:08,"Houston, TX","@Laurie_Garrett That's great, but I would not mind getting a Covid vax booster shot every year. Getting the vaccine is a moral duty."
4801,1397697333588987905,1564480639,2021-05-26 23:33:06,"Santa Fe, NM",@LadyJayPersists @MrTAchilles This vaccine is not actually a vax. It is an experimental injection with none of the virus in it at all.  It tries to create a lessor response by using laboratory made spike proteins. No one knows what the long-term consequences will be. Some Drs. warn of problems down the line.
4802,1397697323258593281,141668402,2021-05-26 23:33:04,"Karachi, Pakistan",@MJibranNasir This is just unnecessary criticism. People below 40 are at a much lower risk just like below 30. Who gets the vaccine first between the two is pointless when the end result is the same
4803,1397697322067312644,1370566751902109700,2021-05-26 23:33:04,TX,"New available appointments detected!
Provider: H-E-B
Location:
Dripping Springs H-E-B
598 E.hwy Us 290 Dripping Springs, Tx 78620-5482
Dripping Springs

Number of Appt Slots: 68
Registration link: https://t.co/a6BP8AiXj3

[26-05-2021 18:33:04]"
4804,1397697321459142656,1370566751902109700,2021-05-26 23:33:04,TX,"New available appointments detected!
Provider: H-E-B
Location:
Lockhart H-E-B
403 South Colorado Street Lockhart, Tx 78644-2702
Lockhart

Number of Appt Slots: 68
Registration link: https://t.co/a6BP8AiXj3

[26-05-2021 18:33:04]"
4805,1397697320641310723,2946885182,2021-05-26 23:33:03,,How easily Lakshadweep came to divert attention from the corpses flowing through the Ganges from the vaccine shortage!
4806,1397697320410619904,2486104220,2021-05-26 23:33:03,,"Vaccine? Got
Hair? Cut
Sonic? Adventured
Stream? Starting

https://t.co/IFHcPluLSD https://t.co/3X59uS5iXc"
4807,1397697320095862785,2393598374,2021-05-26 23:33:03,,"It’s true. Between inaction on quarantine &amp; screwing up the vaccine rollout, this is all on #ScottyFromMarketing and the inept LNP. 
#auspol #viccovid #lockdown https://t.co/v8fpDKmfiF"
4808,1397697317730455555,1229223955304787968,2021-05-26 23:33:03,wallace’s house,did the vaccine clap too?
4809,1397697310289760263,35514845,2021-05-26 23:33:01,"New Brunswick, Canada",@kruser1025 Nope cuz I live in canada &amp; all events and concerts are not happening till a good portion of canada gets their vaccine.
4810,1397697309886935043,778055836094435328,2021-05-26 23:33:01,Australia,"This is how you do vaccine messaging. Ka kite, COVID! 💪🇳🇿 https://t.co/7UlL8KQ1co"
4811,1397697308427493385,1279992226819399680,2021-05-26 23:33:00,North Gate,@KainYusanagi @kennedyhall Right and Bill Gates being the incredible Doctor and prophet that he is already knew that we will need a global Vaccine. He also held a Pandemic exercise called event 201 in Oct 2019. https://t.co/elhKI2NJHa
4812,1397697301506936837,1143584635487772673,2021-05-26 23:32:59,,"@PNW__Native @CNN @RandPaul So your mad at the mouth piece not the one feeding it. Funding the virus, pushing crazy mandates. Crippling our country for what? Not for our safety, even now 99% survival rate, with the vaccine 97% wow better off with the virus. If no comobilities."
4813,1397697293839593473,1340325896712929281,2021-05-26 23:32:57,Calgary AB,"@TheBlueGem3 That’s from god.

As an atheist I thought I better get the vaccine."
4814,1397697291725668356,968905120246353920,2021-05-26 23:32:56,"Seattle, WA","@7houndog @Nick_Offerman @EnergyCommerce Think for a moment. Would Ron, the character, go near that vaccine? Hell no. He refused to see a doc when he got shot. He hates doctors."
4815,1397697288668160003,1370411154611261446,2021-05-26 23:32:56,,@johnculvenor I had to have surgery so it was mandatory. I have zero issue with a cotton swab of my nasal passage. I do have issues with the untested vaccine
4816,1397697284561907713,1344316145344634880,2021-05-26 23:32:55,"New York, NY","Thank God for Trump developing the vaccine.

@CurtisSliwa endorsed Biden."
4817,1397697275963469826,742361264,2021-05-26 23:32:53,東京,"@surewin_619 I want my damn vaccine. Japan is gonna get that rude awakening again that may force them to get their shit together now that they're on ""DO NOT TRAVEL"" lists"
